Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing
MUS-RS-006,"NDA Strengthening, including country programming (SP, NDA, CP)","Advancing the agriculture, water and energy pipeline, with increased awareness of key stakeholders and strengthening capacities of the NDA and direct access applicants in the Republic of Mauritius",Mauritius,FAO,AF,TRUE,FALSE,FALSE,Disbursed,"Mar 28, 2024",749489
MWI-RS-001,Adaptation Planning,Adaptation Planning,Malawi,UNEP,AF,FALSE,TRUE,TRUE,Disbursed,"Mar 20, 2019",2849018
MWI-RS-002,Strategic Framework (SF),National framework for leapfrogging to Energy Efficient Appliances and Equipment in Malawi (Refrigerators and Distribution Transformers) through regulatory and financing mechanism,Malawi,UNEP,AF,FALSE,TRUE,FALSE,Closed,"Dec 31, 2019",347838
MWI-RS-003,,Malawi Green Climate Fund Readiness and Preparatory Support Programme,Malawi,Environmental Affairs Department - Malawi,AF,FALSE,TRUE,FALSE,Disbursed,"Feb 28, 2022",711864
MWI-RS-004,,Resilient Recovery Rapid Readiness Support in Malawi,Malawi,Environmental Affairs Department - Malawi,AF,FALSE,TRUE,FALSE,Disbursed,"Feb 28, 2022",204564
NAM-RS-001,Support for direct access entities (ES),EDA: Increasing Climate Change Resilience of Tourism-Reliant Communities in Namibia and Strengthening Institutional Capacities of the EIF as an accredited entity,Namibia,EIF,AF,FALSE,FALSE,FALSE,Closed,"Nov 1, 2016",391009
NAM-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)","Strengthening National Designated Authorities, Strategic framework for engagement with the Fund and Support of accreditation of local institutions.",Namibia,EIF,AF,FALSE,FALSE,FALSE,Closed,"Sep 28, 2017",300000
NAM-RS-003,Strategic Framework (SF),National framework for leapfrogging to Energy Efficient Appliances and Equipment in Zambia (Refrigerators and Distribution Transformers) through regulatory and financing mechanism,Namibia,UNEP,AF,FALSE,FALSE,FALSE,Closed,"Dec 31, 2019",328755
NAM-RS-004,,"Green, Resilient Recovery Rapid Readiness Support in Namibia",Namibia,EIF,AF,FALSE,FALSE,FALSE,Disbursed,"Dec 31, 2021",300000
NAM-RS-005,"NDA Strengthening, including country programming (SP, NDA, CP)","Developing key legislation, regulation, policies and concept notes for climate action in Namibia",Namibia,EIF,AF,FALSE,FALSE,FALSE,Disbursed,"Nov 30, 2022",648076
NAM-RS-006,Support for direct access entities (ES),Support for Accreditation of Direct Access Entities in Namibia,Namibia,EIF,AF,FALSE,FALSE,FALSE,Disbursed,"Mar 24, 2023",326542
NAM-RS-007,Adaptation Planning,Strengthening Adaptation Planning and Coordination in Namibia,Namibia,NNFT,AF,FALSE,FALSE,TRUE,Disbursed,"Jul 7, 2023",2999242
NER-RS-001,Adaptation Planning,Adaptation Planning,Niger (the),UNDP,AF,FALSE,TRUE,TRUE,Disbursed,"Jan 31, 2018",2997282
NER-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Niger (the),UNEP,AF,FALSE,TRUE,FALSE,Closed,"Jun 1, 2018",300000
NER-RS-003,Strategic Framework (SF),Identify adaptation and mitigation interventions and creating partnerships for scaling up the Great Green Wall Initiative in Niger,Niger (the),FAO,AF,FALSE,TRUE,FALSE,Closed,"Nov 10, 2020",296770
NER-RS-004,,Resilient Recovery Rapid Readiness Support in Niger,Niger (the),FAO,AF,FALSE,TRUE,FALSE,Closed,"May 12, 2021",300000
NER-RS-005,,Expert support to strengthen Niger operational capacity for accelerated and sustained access to climate financing,Niger (the),NORCAP_NOR,AF,FALSE,TRUE,FALSE,Disbursed,"Oct 20, 2022",299901
NER-RS-006,,Accreditation Support for Agence Nationale de Financement des Collectivits Territoriales ANFICT,Niger (the),UNCDF_UGA,AF,FALSE,TRUE,FALSE,In Legal Processing,"Apr 30, 2023",213475
NGA-RS-001,Adaptation Planning,Strengthening Nigeria’s capacity to advance the National Adaptation Planning process,Nigeria,UNEP,AF,FALSE,FALSE,TRUE,Disbursed,"Nov 22, 2019",2981567
NGA-RS-002,Strategic Framework (SF),Technology Needs Assessment and associated action plan for climate change mitigation and adaptation in Nigeria’s most vulnerable economic sectors,Nigeria,UNIDO,AF,FALSE,FALSE,FALSE,Closed,"Nov 22, 2019",397143
NGA-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening Nigerias Capacity to engage in Climate Action for a low-emissions and climate resilient development pathway,Nigeria,NIRSAL,AF,FALSE,FALSE,FALSE,In Legal Processing,"Mar 29, 2024",613699.15
NIC-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Structured Dialogue of the Indigenous Peoples of Latin America and the Caribbean,Nicaragua,FAO,LAC,FALSE,FALSE,FALSE,Closed,"Dec 15, 2018",150674
NIC-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhancing Nicaragua’s climate governance framework to access GCF resources,Nicaragua,IDB,LAC,FALSE,FALSE,FALSE,Disbursed,"Dec 4, 2018",746217
NIC-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Improving hydrometeorolgy and climatic information systems for better climate change investments in Nicaragua,Nicaragua,FAO,LAC,FALSE,FALSE,FALSE,Closed,"Nov 8, 2019",800000
NIC-RS-004,,Strengthening policies and structures to access climate finance in the Republic of Nicaragua,Nicaragua,CABEI,LAC,FALSE,FALSE,FALSE,Closed,"Nov 13, 2020",749584
NIC-RS-005,,Strengthening the financial system in the Republic of Nicaragua to support priority investments of the public and private sectors to meet the NDC commitments,Nicaragua,CABEI,LAC,FALSE,FALSE,FALSE,Disbursed,"Feb 26, 2022",748282
NIC-RS-006,,Mobilizing International Climate Finance and Private Investments for Low-Carbon Development in Nicaragua,Nicaragua,GGGI,LAC,FALSE,FALSE,FALSE,Disbursed,"Dec 11, 2022",733082
NIC-RS-007,,Developing capacities and knowledge for the implementation of climate change policies in Nicaragua.,Nicaragua,GGGI,LAC,FALSE,FALSE,FALSE,Disbursed,"Mar 27, 2024",687710
NIU-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Niue NDA/Focal Point Readiness and Preparatory Support Proposal,Niue,SPREP,AP,TRUE,FALSE,FALSE,Closed,"Sep 27, 2017",558858
NIU-RS-002,,Niue GCF Readiness 2  Strengthening of the NDA and Niues Access to Climate Finance,Niue,SPREP,AP,TRUE,FALSE,FALSE,Disbursed,"Dec 31, 2021",710594
NPL-RS-001,Adaptation Planning,Adaptation Planning,Nepal,UNEP,AP,FALSE,TRUE,TRUE,Disbursed,"Nov 14, 2016",2935350
NPL-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",GCF Readiness and Preparatory Support in Nepal,Nepal,UNDP,AP,FALSE,TRUE,FALSE,Closed,"Feb 23, 2018",898509
NPL-RS-003,,Readiness support for enhancing the capacity of NDA and other stakeholders for project pipeline development in Nepal,Nepal,AEPC,AP,FALSE,TRUE,FALSE,Disbursed,"Sep 7, 2021",700193
NPL-RS-004,,Enhancing Country Capacity for Accessing and Implementing Climate Finance Interventions in Nepal,Nepal,IUCN,AP,FALSE,TRUE,FALSE,Disbursed,"Mar 1, 2023",749811
NRU-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening the NDA Capacity and Strategic Engagement of Nauru with the Green Climate Fund,Nauru,PIFS_FJI,AP,TRUE,FALSE,FALSE,Closed,"Feb 24, 2017",339250
NRU-RS-002,Adaptation Planning,Republic of Nauru National Adaptation Planning Proposal,Nauru,SPREP,AP,TRUE,FALSE,TRUE,Disbursed,"Jan 28, 2022",1304546
NRU-RS-003,,Nauru Readiness II - Strengthening the Nauru NDA and DAE access,Nauru,SPREP,AP,TRUE,FALSE,FALSE,Disbursed,"May 2, 2022",450000
NRU-RS-004,,Co-designing transformative solutions with communities in Nauru,Nauru,FAO,AP,TRUE,FALSE,FALSE,In Legal Processing,"Jan 6, 2025",1000000
OMN-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)","1-Strategic frameworks for engagement with the Fund, including the preparation of country programmes 2-Selection of implementing entities or intermediaries, and support for accrediation",Oman,SQU_OMN,AP,FALSE,FALSE,FALSE,Closed,"Mar 10, 2017",300000
OMN-RS-002,,Building Resilient Environment and Sustainable Agriculture and Water,Oman,FAO,AP,FALSE,FALSE,FALSE,Disbursed,"Nov 22, 2021",949388
OMN-RS-003,,Sustainable Low-Carbon Transportation Strategy in Oman,Oman,UNIDO,AP,FALSE,FALSE,FALSE,Disbursed,"Jul 7, 2022",1000000
OMN-RS-004,Adaptation Planning,Enhancing the National Adaptation Plan Process for the Sultanate of Oman,Oman,UNIDO,AP,FALSE,FALSE,TRUE,Disbursed,"Dec 23, 2022",2948130
PAK-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Pakistan,NRSP,AP,FALSE,FALSE,FALSE,Closed,"Nov 13, 2015",300000
PAK-RS-002,Support for direct access entities (ES),Identifying and Supporting Potential National Entities for accessing and utilizing GCF Resources efficiently and effectively in Pakistan,Pakistan,GIZ,AP,FALSE,FALSE,FALSE,Closed,"Dec 18, 2017",336035
PAK-RS-003,Adaptation Planning,Building capacity to advance National Adaptation Plan Process in Pakistan,Pakistan,UNEP,AP,FALSE,FALSE,TRUE,Disbursed,"Jun 6, 2017",2969674
PAK-RS-004,Strategic Framework (SF),Gender-responsive Readiness: Building capacities and innovative approaches through development of a national Climate Change Gender Action Plan (ccGAP),Pakistan,IUCN,AP,FALSE,FALSE,FALSE,Closed,"Oct 3, 2019",526971
PAK-RS-005,,Strengthening NRSP and Pipeline development in Pakistan,Pakistan,NRSP,AP,FALSE,FALSE,FALSE,Disbursed,"Nov 22, 2021",396803
PAK-RS-006,Strategic Framework (SF),Building capacities and prioritizing national actions for a climate-resilient and low-emission health sector,Pakistan,WHO,AP,FALSE,FALSE,FALSE,In Legal Processing,"Mar 18, 2024",599382
PAN-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Panama’s Readiness Support Proposal 2017,Panama,CAF,LAC,FALSE,FALSE,FALSE,Closed,"Dec 22, 2017",895667
PAN-RS-002,,Preparation of strategic frameworks and climate finance to reduce deforestation and forest degradation and guide the investment of the GCF in Panama.,Panama,FAO,LAC,FALSE,FALSE,FALSE,Disbursed,"Oct 30, 2020",800000
PAN-RS-003,,Aligning financial flows of the Panamanian financial sector with the Paris agreement climate change goals,Panama,UNEP,LAC,FALSE,FALSE,FALSE,Disbursed,"Aug 25, 2022",1396130
PAN-RS-004,Adaptation Planning,Building capacities for the development of the National Adaptation Plan in the context of the NDCs adaptation themes in Panama,Panama,UNEP,LAC,FALSE,FALSE,TRUE,Disbursed,"Nov 5, 2022",2973648
PAN-RS-005,,Support to Fundacin Natura and Fundacin Wetlands International to obtain accreditation as Panamas Direct Access Entities DAEs to the Green Climate Fund,Panama,UNDP,LAC,FALSE,FALSE,FALSE,Disbursed,"Mar 12, 2024",399900
PER-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Peru,GIZ,LAC,FALSE,FALSE,FALSE,Closed,"Jan 29, 2018",426665
PER-RS-002,Support for direct access entities (ES),Strengthening institutional capacities of Profonanpe as GCF’s National Implementing Entity in Peru,Peru,Profonanpe,LAC,FALSE,FALSE,FALSE,Closed,"Dec 18, 2017",330625
PER-RS-003,Support for direct access entities (ES),Increasing Profonanpe’s capacities as DAE of Peru – Stage II,Peru,Profonanpe,LAC,FALSE,FALSE,FALSE,Closed,"Dec 22, 2018",301165
PER-RS-004,Adaptation Planning,National Adaptation Planning in Peru,Peru,FundacionAvina,LAC,FALSE,FALSE,TRUE,Closed,"Oct 25, 2019",1445082
PER-RS-005,Support for direct access entities (ES),Actions towards accessing different GCF funding modalities in Peru,Peru,Profonanpe,LAC,FALSE,FALSE,FALSE,Closed,"Dec 6, 2019",832058
PER-RS-006,,"Strengthening capacities for NDC and NAP implementation in Peru improving private sector involvement, financial innovation and reporting",Peru,Profonanpe,LAC,FALSE,FALSE,FALSE,Disbursed,"Mar 22, 2023",598341
PER-RS-007,,Development of an effective governance framework for the implementation of a Multi-hazard Early Warning System in Peru,Peru,FAO,LAC,FALSE,FALSE,FALSE,Disbursed,"Feb 9, 2024",238031
PER-RS-008,,Mobilizing International Climate Finance and Private Investments for Low-Carbon and climate resilient Development in Peru,Peru,GGGI,LAC,FALSE,FALSE,FALSE,Disbursed,"Feb 29, 2024",453061
PER-RS-009,,Integrating key stakeholders for the effective implementation of a multi-hazard early warning system in Peru,Peru,FAO,LAC,FALSE,FALSE,FALSE,Legal Agreement Effective,"Dec 1, 2024",499997
PHL-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Philippine Green Climate Fund (GCF) Readiness Program Track 1,Philippines (the),DENR_PHL,AP,FALSE,FALSE,FALSE,Cancelled,"Nov 13, 2015",300000
PHL-RS-002,Strategic Framework (SF),Readiness Support to Enhance Pathways to Green Finance,Philippines (the),IFC,AP,FALSE,FALSE,FALSE,In Legal Processing,"Dec 31, 2018",692000
PHL-RS-003,Support for direct access entities (ES),Readiness Support to Strengthen Philippines Capacity and Knowledge on Accessing GCF,Philippines (the),GGGI,AP,FALSE,FALSE,FALSE,Disbursed,"Sep 9, 2019",300000
PHL-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support to Strengthen Philippines’ Engagement and Direct Access with the GCF,Philippines (the),GGGI,AP,FALSE,FALSE,FALSE,Disbursed,"Dec 6, 2019",700000
PHL-RS-005,,Climate Resilient Recovery Readiness Support in the Philippines,Philippines (the),Landbank,AP,FALSE,FALSE,FALSE,Disbursed,"Jun 29, 2021",220942
PLW-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening institutional capacity to access climate financing in Palau,Palau,MoF_PLW,AP,TRUE,FALSE,FALSE,Disbursed,"Jun 24, 2020",998488
PLW-RS-002,,Climate Resilience Recovery Rapid Readiness Support in Palau,Palau,MoF_PLW,AP,TRUE,FALSE,FALSE,Disbursed,"Jul 16, 2021",299994
PLW-RS-003,Adaptation Planning,Support for Formulation of Palaus First National Adaptation Plan,Palau,MoF_PLW,AP,TRUE,FALSE,TRUE,Disbursed,"Sep 8, 2022",1890246
PLW-RS-004,,GCF Country Programme and Readiness Needs Assessment for Palau,Palau,SPC,AP,TRUE,FALSE,FALSE,Legal Agreement Effective,"Jun 23, 2023",396944
PNG-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support to Strengthen PNG’s Engagement with the GCF,Papua New Guinea,GGGI,AP,TRUE,FALSE,FALSE,Disbursed,"Dec 18, 2017",677427
PNG-RS-002,Adaptation Planning,Advancing Papua New Guinea’s National Adaptation Plan,Papua New Guinea,UNDP,AP,TRUE,FALSE,TRUE,Disbursed,"Oct 24, 2019",1890928
PNG-RS-003,,Readiness to scale REDD+ initiatives in Papua New Guinea,Papua New Guinea,FAO,AP,TRUE,FALSE,FALSE,Disbursed,"Jan 29, 2021",983030
PNG-RS-004,,Strengthening NDA Capacity on Project Evaluation and Development of Climate Finance Strategy to Enhance Papua New Guineas Access to Climate Finance,Papua New Guinea,GGGI,AP,TRUE,FALSE,FALSE,Disbursed,"Feb 25, 2022",290774
PNG-RS-005,"NDA Strengthening, including country programming (SP, NDA, CP)",Promoting Electric Mobility in Papua New Guinea,Papua New Guinea,GGGI,AP,TRUE,FALSE,FALSE,Legal Agreement Effective,"Jan 22, 2024",449598
PRK-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness and Preparatory Support for Capacity Building of NDA and establishment of a National Strategy Framework for engagement with GCF in the Democratic People’s Republic of Korea (DPRK),Democratic People's Republic of Korea (the),FAO,AP,FALSE,FALSE,FALSE,Closed,"Dec 13, 2019",752090
PRY-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Paraguay: “Strengthen mechanisms for access and financing of projects to address the challenges of climate change”,Paraguay,CAF,LAC,FALSE,FALSE,FALSE,Closed,"Mar 15, 2017",300000
PRY-RS-002,Strategic Framework (SF),Strategic Framework,Paraguay,FundacionAvina,LAC,FALSE,FALSE,FALSE,Closed,"Apr 13, 2018",592813
PRY-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support for Paraguay’s Enhanced Access to Climate Finance,Paraguay,GGGI,LAC,FALSE,FALSE,FALSE,Disbursed,"Dec 3, 2020",499995
PRY-RS-004,,Technical guidance and support to conduct a technology needs assessment and a technology action plan for Paraguay,Paraguay,UNEP,LAC,FALSE,FALSE,FALSE,Disbursed,"May 21, 2021",299181
PRY-RS-005,,Promoting low-carbon development in Paraguay via low-emission strategies and improved GHG data collection and monitoring,Paraguay,GGGI,LAC,FALSE,FALSE,FALSE,Disbursed,"Dec 16, 2022",722435
PRY-RS-006,,Enhancing Paraguays capacity to promote the provision of ecosystem services and conservation of biodiversity in protected areas to improve climate change mitigation and adaptation interventions,Paraguay,IICA,LAC,FALSE,FALSE,FALSE,Disbursed,"Nov 25, 2023",699330
PRY-RS-007,,Supporting the update of the Nationally Determined Contributions of Paraguay,Paraguay,IICA,LAC,FALSE,FALSE,FALSE,Disbursed,"Mar 18, 2024",156160
PSE-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",GCF readiness and preparatory support project in Palestine,State of Palestine,UNDP,AP,FALSE,FALSE,FALSE,Closed,"Oct 10, 2017",318996
PSE-RS-002,Strategic Framework (SF),Technology Road Map for the Implementation of Climate Action Plans in Palestine.,State of Palestine,UNEP,AP,FALSE,FALSE,FALSE,Closed,"Oct 10, 2017",254100
PSE-RS-003,,Mainstreaming the impacts of COVID-19 and health co-benefits in climate change mitigation and adaptation actions in the State of Palestine to accelerate access to climate finance,State of Palestine,DTFA_JPN,AP,FALSE,FALSE,FALSE,Closed,"Dec 21, 2020",893872
PSE-RS-004,Adaptation Planning,Enhancing Adaptation Planning and Adoption of Climate Resilient Agriculture in Palestine,State of Palestine,FAO,AP,FALSE,FALSE,TRUE,Disbursed,"Mar 17, 2022",1650000
PSE-RS-005,,Strengthening the capacity of the Palestinian Water Authority to assess and address the impacts of climate change,State of Palestine,UNICEF,AP,FALSE,FALSE,FALSE,In Legal Processing,"Dec 20, 2022",499236
PSE-RS-006,,Building a climate-resilient and low carbon health system in Palestine,State of Palestine,WHO,AP,FALSE,FALSE,FALSE,In Legal Processing,"Mar 2, 2023",499982
PwC,Support for direct access entities (ES),Direct Access Entity Support,Colombia,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Jun 26, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Colombia,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Jun 26, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Honduras,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Jun 26, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Honduras,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Jun 26, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Brazil,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Jun 26, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Benin,PwC_GBR,AF,FALSE,TRUE,FALSE,Closed,"Jun 26, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Niue,PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"Jul 14, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Kenya,PwC_GBR,AF,FALSE,FALSE,FALSE,Closed,"Oct 18, 2015",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Pakistan,PwC_GBR,AP,FALSE,FALSE,FALSE,Closed,"Jan 18, 2016",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Cambodia,PwC_GBR,AP,FALSE,TRUE,FALSE,Closed,"Jan 18, 2016",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Micronesia (Federated States of),PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"Jan 18, 2016",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Micronesia (Federated States of),PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"Jan 18, 2016",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Mexico,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Jan 18, 2016",37000
PwC,Support for direct access entities (ES),Direct Access Entry Support,Palau,PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"Feb 19, 2016",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Seychelles,PwC_GBR,AF,TRUE,FALSE,FALSE,Closed,"May 19, 2016",37000
PwC,Support for direct access entities (ES),Direct Access Entity Support,Peru,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Oct 31, 2016",37215.01
PwC,Support for direct access entities (ES),Support for direct access entities,Bangladesh,PwC_GBR,AP,FALSE,TRUE,FALSE,Closed,"Dec 14, 2016",35077.78
PwC,Support for direct access entities (ES),Direct Access Entity Support,Uruguay,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"May 17, 2017",34573.32
PwC,Support for direct access entities (ES),Direct Access Entity Support,Senegal,PwC_GBR,AF,FALSE,TRUE,FALSE,Closed,"May 17, 2017",32998.88
PwC,Support for direct access entities (ES),Direct Access Entity Support,Cook Islands,PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"May 17, 2017",35519.47
PwC,Support for direct access entities (ES),Direct Access Entity Support,Gabon,PwC_GBR,AF,FALSE,FALSE,FALSE,Closed,"Jun 3, 2017",39004.7
PwC,Support for direct access entities (ES),Direct Access Entity Support,Zimbabwe,PwC_GBR,AF,FALSE,FALSE,FALSE,Closed,"Aug 29, 2017",33915
PwC,Support for direct access entities (ES),Direct Access Entity Support,Georgia,PwC_GBR,EE,FALSE,FALSE,FALSE,Closed,"Aug 29, 2017",33915
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to direct access entity,Antigua and Barbuda,PwC_GBR,LAC,TRUE,FALSE,FALSE,Closed,"Aug 29, 2017",30209
PwC,Support for direct access entities (ES),Support for direct access entities,Cameroon,PwC_GBR,AF,FALSE,FALSE,FALSE,Closed,"Nov 7, 2017",39415
PwC,Support for direct access entities (ES),Support for direct access entities,Jamaica,PwC_GBR,LAC,TRUE,FALSE,FALSE,Closed,"Dec 13, 2017",33915
PWC,Support for direct access entities (ES),CDC-Tunisia,Tunisia,PwC_GBR,AF,FALSE,FALSE,FALSE,Closed,"Apr 9, 2018",33915
PwC,Support for direct access entities (ES),Entity Support for Mozambique,Mozambique,PwC_GBR,AF,FALSE,TRUE,FALSE,Closed,"Apr 9, 2018",35313
PwC,Support for direct access entities (ES),Accreditation support for ECREE,Cote d'Ivoire,PwC_GBR,AF,FALSE,FALSE,FALSE,Closed,"Jun 13, 2018",35313
PwC,Support for direct access entities (ES),DAE support,Nicaragua,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Sep 4, 2018",36626
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to the Environmental Management Authority (EMA),Trinidad and Tobago,PwC_GBR,LAC,TRUE,FALSE,FALSE,Closed,"Feb 22, 2019",36626
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to Banco de Desarrollo Productivo-BDP (Productive Development Bank),Bolivia (Plurinational State of),PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Feb 23, 2019",38102
PwC,Support for direct access entities (ES),pre-accreditation support,Kazakhstan,PwC_GBR,AP,FALSE,FALSE,FALSE,Closed,"Mar 19, 2019",36626
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to the Ministry of Finance and National Planning of Tonga (MoFNP),Tonga,PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"Apr 26, 2019",39307
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to Development Finance Corporation (DFC) of Belize,Belize,PwC_GBR,LAC,TRUE,FALSE,FALSE,Closed,"Apr 28, 2019",34409
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to Banco Hondureño para la Producción y la Vivienda (BANHPROVI),Honduras,PwC_GBR,LAC,FALSE,FALSE,FALSE,Closed,"Nov 12, 2019",36210
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan for the Development Bank of Samoa,Samoa,PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"Nov 27, 2020",34409
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to Georgian Energy Development Fund GEDF,Georgia,PwC_GBR,EE,FALSE,FALSE,FALSE,Closed,"Nov 27, 2020",27915
PwC,Support for direct access entities (ES),Accreditation gap assessment and action plan for Niues Budget and Finance Unit Ministry of Finance and Planning as a proposed DAEAccreditation gap assessment and action plan for Niues Budget and Finance Unit Ministry of Finance and Planning as a proposed,Niue,PwC_GBR,AP,TRUE,FALSE,FALSE,Closed,"Jan 27, 2021",33307
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to the Agence Nationale de Financement des Collectivits ANAFIC,Guinea,PwC_GBR,AF,FALSE,TRUE,FALSE,Disbursed,"Jan 28, 2021",39307
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan for the Rwanda Development Bank,Rwanda,PwC_GBR,AF,FALSE,TRUE,FALSE,Closed,"Feb 23, 2021",33415
RWA-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Rwanda,FONERWA_RWA,AF,FALSE,TRUE,FALSE,Closed,"Jul 2, 2015",300000
RWA-RS-002,Strategic Framework (SF),Readiness and preparatory support to implement Green City Development Projects in Rwanda’s Secondary Cities,Rwanda,GGGI,AF,FALSE,TRUE,FALSE,Disbursed,"Feb 23, 2018",600000
RWA-RS-003,Adaptation Planning,National Adaptation Readiness and Preparatory Support for Building Flood Resilience Capacities in Rwanda,Rwanda,GGGI,AF,FALSE,TRUE,TRUE,Disbursed,"Jan 26, 2020",1823993
RWA-RS-004,Strategic Framework (SF),Readiness Support to Capacitate Rwanda’s Sub-National Level Actors in Green Growth and Climate Resilience,Rwanda,GGGI,AF,FALSE,TRUE,FALSE,Disbursed,"Apr 29, 2020",699940
RWA-RS-005,"NDA Strengthening, including country programming (SP, NDA, CP)","Strengthening Rwanda's capacity to access GCF Funds through the assessment of readiness needs, updating country programme, capacitating national stakeholders and renewal of DAE accreditation",Rwanda,Rwanda,AF,FALSE,TRUE,FALSE,Closed,"Dec 29, 2020",297677
RWA-RS-006,,Rwanda Cooling Initiative: Enabling Deployment of Energy-Efficient and Climate-Friendly Cooling,Rwanda,UNEP,AF,FALSE,TRUE,FALSE,Disbursed,"Nov 30, 2022",1000000
RWA-RS-007,"NDA Strengthening, including country programming (SP, NDA, CP)","Development of Sectoral Guide and District Plans for Integrated Land Use Planning, and Preparation of PPF Application to Enhance Rwandas Direct Access to Climate Finance",Rwanda,GGGI,AF,FALSE,TRUE,FALSE,Legal Agreement Effective,"Feb 2, 2024",698813
SDN-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)","Green Climate Fund (GCF) Readiness Support to strengthen capacity of Sudan’s National Designated Authority, developing strategic framework, enabling direct access and engagement of stakeholders, including private sector, with the GCF.",Sudan,UNDP,AF,FALSE,TRUE,FALSE,Closed,"Dec 22, 2017",396220
SDN-RS-002,Adaptation Planning,Strengthening adaptation planning processes and capacity for implementation of adaptation actions in agricultural and water sectors in the Sudan,Sudan,FAO,AF,FALSE,TRUE,TRUE,Disbursed,"Jun 9, 2020",1605235
SDN-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Supporting REDD Readiness Preparation and Implementation in Sudan,Sudan,FAO,AF,FALSE,TRUE,FALSE,Disbursed,"Oct 6, 2022",974321
